Plugin,Plugin Name,Severity,IP Address,Port,DNS Name,NetBIOS Name,Plugin Output,Solution,CVSS V3 Base Score,CVE,First Discovered,Last Observed
57582,SSL Self-Signed Certificate,Medium,10.12.18.163,5989,,,"Plugin Output: 
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
57582,SSL Self-Signed Certificate,Medium,10.12.18.164,443,,,"Plugin Output: 
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
57582,SSL Self-Signed Certificate,Medium,10.12.18.164,5989,,,"Plugin Output: 
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
57582,SSL Self-Signed Certificate,Medium,10.12.18.165,443,,,"Plugin Output: 
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
57582,SSL Self-Signed Certificate,Medium,10.12.18.165,5989,,,"Plugin Output: 
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
57582,SSL Self-Signed Certificate,Medium,10.12.18.166,443,,,"Plugin Output: 
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
57582,SSL Self-Signed Certificate,Medium,10.12.18.166,5989,,,"Plugin Output: 
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Aug 2, 2021 15:14:41 UTC","Aug 8, 2022 17:02:52 UTC"
57582,SSL Self-Signed Certificate,Medium,10.12.18.167,443,,,"Plugin Output: 
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
57582,SSL Self-Signed Certificate,Medium,10.12.18.167,5989,,,"Plugin Output: 
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
57582,SSL Self-Signed Certificate,Medium,10.12.24.100,49304,,MAILPC-HP\MAILPC-HP,"Plugin Output: 
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : CN=SSL_Self_Signed_Fallback",Purchase or generate a proper SSL certificate for this service.,6.5,,"Mar 22, 2021 14:56:46 UTC","Aug 8, 2022 17:02:52 UTC"
57582,SSL Self-Signed Certificate,Medium,10.135.166.154,443,,,"Plugin Output: 
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : C=US/O=Cisco Systems Inc./OU=DeviceSSL (WebAdmin)/CN=mobilityexpress.cisco",Purchase or generate a proper SSL certificate for this service.,6.5,,"Jul 27, 2022 04:53:03 UTC","Aug 3, 2022 05:01:18 UTC"
57582,SSL Self-Signed Certificate,Medium,10.135.166.154,448,,,"Plugin Output: 
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : C=US/O=Cisco Systems Inc./OU=DeviceSSL (WebAuth)/CN=192.0.2.1",Purchase or generate a proper SSL certificate for this service.,6.5,,"Jul 27, 2022 04:53:03 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.208.30,443,arsmdbe23hp3040.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : C=US/ST=California/L=Palo Alto/O=HPE/OU=IT/CN=MSL3040/E=MSL3040@hpe.com
|-Issuer  : C=US/ST=California/L=Palo Alto/O=HPE/OU=IT/CN=MSL3040/E=MSL3040@hpe.com",Purchase or generate a proper SSL certificate for this service.,6.5,,"Feb 28, 2022 18:00:37 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.208.141,8140,puppet.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=puppet.nal.usda.gov
|-Issuer  : CN=Puppet CA: puppet.nal.usda.gov",Purchase or generate a proper SSL certificate for this service.,6.5,,"Aug 16, 2021 16:47:52 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.208.190,443,arsmdbe23nbkapp.nal.usda.gov,NETBACKUP\ARSMDBE23NBKAPP,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : C=US/ST=California/L=Mountain View/O=Veritas Technologies LLC/OU=Appliance Solutions/CN=arsmdbe23nbkapp.usda.net
|-Issuer  : C=US/ST=California/L=Mountain View/O=Veritas Technologies LLC/OU=Appliance Solutions/CN=arsmdbe23nbkapp.usda.net",Purchase or generate a proper SSL certificate for this service.,6.5,,"Jul 20, 2021 17:55:52 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.208.190,8443,arsmdbe23nbkapp.nal.usda.gov,NETBACKUP\ARSMDBE23NBKAPP,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : O=arsmdbe23nbkapp/OU=NetBackup/CN=arsmdbe23nbkapp
|-Issuer  : O=arsmdbe23nbkapp/OU=NetBackup/CN=arsmdbe23nbkapp",Purchase or generate a proper SSL certificate for this service.,6.5,,"Dec 6, 2021 17:35:32 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.208.192,443,arsmdbe20nbkap2.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=broker/OU=root@arsmdbe20nbkap2.nal.usda.gov/O=vx
|-Issuer  : CN=nbatd/OU=root@arsmdbe20nbkap2.nal.usda.gov/O=vx",Purchase or generate a proper SSL certificate for this service.,6.5,,"Jan 27, 2022 16:00:55 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.208.198,443,netapp-unifiedmgr.nal.usda.gov,,"Plugin Output: 
The following certificate was part of the certificate chain
sent by the remote host, but it has expired :

|-Subject   : CN=netapp-unifiedmgr.nal.usda.gov
|-Not After : Jan 02 17:46:20 2022 GMT

The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=netapp-unifiedmgr.nal.usda.gov
|-Issuer  : CN=netapp-unifiedmgr.nal.usda.gov",Purchase or generate a proper SSL certificate for this service.,6.5,,"Oct 23, 2020 22:29:33 UTC","Aug 3, 2022 10:23:12 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.208.198,9443,netapp-unifiedmgr.nal.usda.gov,,"Plugin Output: 
The following certificate was part of the certificate chain
sent by the remote host, but it has expired :

|-Subject   : CN=netapp-unifiedmgr.nal.usda.gov
|-Not After : Jan 02 17:46:20 2022 GMT

The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=netapp-unifiedmgr.nal.usda.gov
|-Issuer  : CN=netapp-unifiedmgr.nal.usda.gov",Purchase or generate a proper SSL certificate for this service.,6.5,,"Oct 23, 2020 22:29:33 UTC","Aug 3, 2022 10:23:12 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.208.215,3389,ip-10-11-208-215.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=AzureMigrate
|-Issuer  : CN=AzureMigrate",Purchase or generate a proper SSL certificate for this service.,6.5,,"Jun 6, 2022 17:00:27 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.208.240,50000,sp-netapp01.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=sp.spcs.ca/C=/ST=/L=/O=/OU=/E=
|-Issuer  : CN=sp.spcs.ca/C=/ST=/L=/O=/OU=/E=",Purchase or generate a proper SSL certificate for this service.,6.5,,"Jul 27, 2021 00:52:26 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.208.241,50000,sp-netapp02.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=sp.spcs.ca/C=/ST=/L=/O=/OU=/E=
|-Issuer  : CN=sp.spcs.ca/C=/ST=/L=/O=/OU=/E=",Purchase or generate a proper SSL certificate for this service.,6.5,,"Jul 27, 2021 00:52:26 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.210.157,3389,ip-10-11-210-157.nal.usda.gov,usda.net\ARSMDBE25VCGH53,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=ARSMDBE25VCGH53.usda.net
|-Issuer  : CN=ARSMDBE25VCGH53.usda.net",Purchase or generate a proper SSL certificate for this service.,6.5,,"Aug 3, 2022 05:01:18 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.211.41,443,ip-10-11-211-41.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : C=US/ST=New York/L=Rochester/O=Xerox Corporation/OU=Generic Root Certificate Authority/CN=Xerox Generic Root Certificate Authority
|-Issuer  : C=US/ST=New York/L=Rochester/O=Xerox Corporation/OU=Generic Root Certificate Authority/CN=Xerox Generic Root Certificate Authority",Purchase or generate a proper SSL certificate for this service.,6.5,,"Sep 20, 2021 16:41:30 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.211.43,443,ip-10-11-211-43.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : C=US/ST=New York/L=Rochester/O=Xerox Corporation/OU=Generic Root Certificate Authority/CN=Xerox Generic Root Certificate Authority
|-Issuer  : C=US/ST=New York/L=Rochester/O=Xerox Corporation/OU=Generic Root Certificate Authority/CN=Xerox Generic Root Certificate Authority",Purchase or generate a proper SSL certificate for this service.,6.5,,"Sep 20, 2021 16:41:30 UTC","Aug 1, 2022 20:04:38 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.211.45,443,ip-10-11-211-45.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : C=US/ST=New York/L=Rochester/O=Xerox Corporation/OU=Generic Root Certificate Authority/CN=Xerox Generic Root Certificate Authority
|-Issuer  : C=US/ST=New York/L=Rochester/O=Xerox Corporation/OU=Generic Root Certificate Authority/CN=Xerox Generic Root Certificate Authority",Purchase or generate a proper SSL certificate for this service.,6.5,,"Sep 20, 2021 16:41:30 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.211.46,443,nalprinter-rm208a.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : C=US/ST=New York/L=Rochester/O=Xerox Corporation/OU=Generic Root Certificate Authority/CN=Xerox Generic Root Certificate Authority
|-Issuer  : C=US/ST=New York/L=Rochester/O=Xerox Corporation/OU=Generic Root Certificate Authority/CN=Xerox Generic Root Certificate Authority",Purchase or generate a proper SSL certificate for this service.,6.5,,"Sep 6, 2021 16:27:18 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.211.47,443,ip-10-11-211-47.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : C=US/ST=New York/L=Rochester/O=Xerox Corporation/OU=Generic Root Certificate Authority/CN=Xerox Generic Root Certificate Authority
|-Issuer  : C=US/ST=New York/L=Rochester/O=Xerox Corporation/OU=Generic Root Certificate Authority/CN=Xerox Generic Root Certificate Authority",Purchase or generate a proper SSL certificate for this service.,6.5,,"Sep 6, 2021 16:27:18 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.211.48,443,ip-10-11-211-48.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : C=US/ST=New York/L=Rochester/O=Xerox Corporation/OU=Generic Root Certificate Authority/CN=Xerox Generic Root Certificate Authority
|-Issuer  : C=US/ST=New York/L=Rochester/O=Xerox Corporation/OU=Generic Root Certificate Authority/CN=Xerox Generic Root Certificate Authority",Purchase or generate a proper SSL certificate for this service.,6.5,,"Sep 6, 2021 16:27:18 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.211.49,443,nalprinter-rm310.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : C=US/ST=New York/L=Rochester/O=Xerox Corporation/OU=Generic Root Certificate Authority/CN=Xerox Generic Root Certificate Authority
|-Issuer  : C=US/ST=New York/L=Rochester/O=Xerox Corporation/OU=Generic Root Certificate Authority/CN=Xerox Generic Root Certificate Authority",Purchase or generate a proper SSL certificate for this service.,6.5,,"Sep 20, 2021 16:41:30 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.211.50,443,ip-10-11-211-50.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : C=US/ST=New York/L=Rochester/O=Xerox Corporation/OU=Generic Root Certificate Authority/CN=Xerox Generic Root Certificate Authority
|-Issuer  : C=US/ST=New York/L=Rochester/O=Xerox Corporation/OU=Generic Root Certificate Authority/CN=Xerox Generic Root Certificate Authority",Purchase or generate a proper SSL certificate for this service.,6.5,,"Oct 25, 2021 16:51:48 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.215.74,3389,arsmdbe23relstg.nal.usda.gov,ARSMDBE23RELSTG\ARSMDBE23RELSTG,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=ARSMDBE23RELSTG
|-Issuer  : CN=ARSMDBE23RELSTG",Purchase or generate a proper SSL certificate for this service.,6.5,,"Aug 9, 2021 15:17:38 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.215.180,3389,agclass-stage-node1.nal.usda.gov,ARSMDBE23NALT-S\ARSMDBE23NALT-S,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=arsmdbe23nalt-s
|-Issuer  : CN=arsmdbe23nalt-s",Purchase or generate a proper SSL certificate for this service.,6.5,,"Jan 10, 2022 18:00:31 UTC","Aug 8, 2022 17:02:52 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.215.196,25,archivesspace-dev.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=ubuntu-2004-template
|-Issuer  : CN=ubuntu-2004-template",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 18, 2022 20:59:37 UTC","Aug 8, 2022 17:02:52 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.215.212,25,archivesspace-stage.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=ubuntu-2004-template
|-Issuer  : CN=ubuntu-2004-template",Purchase or generate a proper SSL certificate for this service.,6.5,,"Dec 6, 2021 17:35:32 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.217.97,1433,arsmdbe23relapp.nal.usda.gov,ARSMDBE23RELAPP\ARSMDBE23RELAPP,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=SSL_Self_Signed_Fallback
|-Issuer  : CN=SSL_Self_Signed_Fallback",Purchase or generate a proper SSL certificate for this service.,6.5,,"Feb 7, 2020 15:23:33 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.217.97,3389,arsmdbe23relapp.nal.usda.gov,ARSMDBE23RELAPP\ARSMDBE23RELAPP,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=ARSMDBE23RELAPP
|-Issuer  : CN=ARSMDBE23RELAPP",Purchase or generate a proper SSL certificate for this service.,6.5,,"Feb 7, 2020 15:23:33 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.217.125,3389,agclass-node1.nal.usda.gov,ARSMDBE23NALT-S\ARSMDBE23NALT-S,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=arsmdbe23nalt-s
|-Issuer  : CN=arsmdbe23nalt-s",Purchase or generate a proper SSL certificate for this service.,6.5,,"Jan 3, 2022 18:00:55 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.11.217.132,25,archivesspace.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=ubuntu-2004-template
|-Issuer  : CN=ubuntu-2004-template",Purchase or generate a proper SSL certificate for this service.,6.5,,"Mar 28, 2022 21:02:27 UTC","Aug 3, 2022 05:01:18 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.12.17.6,8834,arsmdbe20entscan.nal.usda.gov,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : O=Nessus Users United/OU=Nessus Server/L=New York/C=US/ST=NY/CN=arsmdbe20entscan.nal.usda.gov
|-Issuer  : O=Nessus Users United/OU=Nessus Certification Authority/L=New York/C=US/ST=NY/CN=Nessus Certification Authority",Purchase or generate a proper SSL certificate for this service.,6.5,,"May 10, 2021 15:03:55 UTC","Aug 3, 2022 06:34:49 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.12.18.151,443,,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware
|-Issuer  : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.12.18.151,5989,,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware
|-Issuer  : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.12.18.152,443,,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware
|-Issuer  : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.12.18.152,5989,,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware
|-Issuer  : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.12.18.153,443,,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware
|-Issuer  : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.12.18.153,5989,,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware
|-Issuer  : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.12.18.154,443,,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware
|-Issuer  : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.12.18.154,5989,,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware
|-Issuer  : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.12.18.155,443,,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware
|-Issuer  : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.12.18.155,5989,,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware
|-Issuer  : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
51192,SSL Certificate Cannot Be Trusted,Medium,10.12.18.156,443,,,"Plugin Output: 
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware
|-Issuer  : CN=CA/DC=vsphere/DC=local/C=US/ST=California/O=arsmdbe20vcenter.nal.usda.gov/OU=VMware",Purchase or generate a proper SSL certificate for this service.,6.5,,"Apr 28, 2021 20:03:33 UTC","Aug 8, 2022 17:02:52 UTC"
