"Plugin","Plugin Name","Family","Severity","IP Address","Port","MAC Address","DNS Name","NetBIOS Name","Plugin Output","Synopsis","Description","Solution","Vulnerability Priority Rating","CVSS V2 Base Score","CVSS V3 Base Score","CPE","CVE","First Discovered","Last Observed","Cross References"
"163951","KB5016616: Windows 10 Version 20H2 / 21H1 / 21H2 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.41.24","445","b8:ca:3a:b1:dd:3e","","usda.net\ARSCAALB4100024","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016616

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.19041.1865
    Should be      : 10.0.19041.1889","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016616. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016616","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34301,CVE-2022-34302,CVE-2022-34303,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34712,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797,CVE-2022-35820","Aug 11, 2022 23:02:55 UTC","Aug 11, 2022 23:02:55 UTC","MSKB #5016616,MSFT #MS22-5016616,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0319,IAVA #2022-A-0320"
"163951","KB5016616: Windows 10 Version 20H2 / 21H1 / 21H2 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.41.29","445","b8:ca:3a:b7:bb:4c","","usda.net\ARSCAALB4100029","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016616

  - C:\WINDOWS\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.19041.1826
    Should be      : 10.0.19041.1889","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016616. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016616","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34301,CVE-2022-34302,CVE-2022-34303,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34712,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797,CVE-2022-35820","Aug 11, 2022 23:02:55 UTC","Aug 11, 2022 23:02:55 UTC","MSKB #5016616,MSFT #MS22-5016616,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0319,IAVA #2022-A-0320"
"163951","KB5016616: Windows 10 Version 20H2 / 21H1 / 21H2 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.41.201","445","34:e6:d7:39:d9:2d","","usda.net\ARSCAALB5100201","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016616

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.19041.1645
    Should be      : 10.0.19041.1889","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016616. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016616","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34301,CVE-2022-34302,CVE-2022-34303,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34712,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797,CVE-2022-35820","Aug 11, 2022 23:02:55 UTC","Aug 11, 2022 23:02:55 UTC","MSKB #5016616,MSFT #MS22-5016616,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0319,IAVA #2022-A-0320"
"163951","KB5016616: Windows 10 Version 20H2 / 21H1 / 21H2 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.41.203","445","98:90:96:b8:be:38","","usda.net\ARSCAALB4100203","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016616

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.19041.1826
    Should be      : 10.0.19041.1889","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016616. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016616","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34301,CVE-2022-34302,CVE-2022-34303,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34712,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797,CVE-2022-35820","Aug 11, 2022 23:02:55 UTC","Aug 11, 2022 23:02:55 UTC","MSKB #5016616,MSFT #MS22-5016616,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0319,IAVA #2022-A-0320"
"163951","KB5016616: Windows 10 Version 20H2 / 21H1 / 21H2 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.41.238","445","64:00:6a:75:c9:3b","","usda.net\ARSCAALB4101513","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016616

  - An error occured while attempting to check C:\Windows\system32\ntoskrnl.exe
Error Code       : -3","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016616. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016616","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34301,CVE-2022-34302,CVE-2022-34303,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34712,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797,CVE-2022-35820","Aug 25, 2022 23:02:11 UTC","Aug 25, 2022 23:02:11 UTC","MSKB #5016616,MSFT #MS22-5016616,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0319,IAVA #2022-A-0320"
"163951","KB5016616: Windows 10 Version 20H2 / 21H1 / 21H2 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.42.51","445","18:66:da:40:86:5f","","usda.net\ARSCAALB4101049","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016616

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.19041.1826
    Should be      : 10.0.19041.1889","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016616. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016616","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34301,CVE-2022-34302,CVE-2022-34303,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34712,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797,CVE-2022-35820","Aug 11, 2022 23:02:55 UTC","Aug 11, 2022 23:02:55 UTC","MSKB #5016616,MSFT #MS22-5016616,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0319,IAVA #2022-A-0320"
"163951","KB5016616: Windows 10 Version 20H2 / 21H1 / 21H2 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.43.123","445","d0:8e:79:03:04:40","arscaalb4101375.usda.net","usda.net\ARSCAALB4101375","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016616

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.19041.1826
    Should be      : 10.0.19041.1889","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016616. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016616","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34301,CVE-2022-34302,CVE-2022-34303,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34712,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797,CVE-2022-35820","Aug 11, 2022 23:02:55 UTC","Aug 25, 2022 23:02:11 UTC","MSKB #5016616,MSFT #MS22-5016616,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0319,IAVA #2022-A-0320"
"163951","KB5016616: Windows 10 Version 20H2 / 21H1 / 21H2 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.43.158","445","b0:7b:25:07:0a:fb","","usda.net\ARSCAALB4101410","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016616

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.19041.1865
    Should be      : 10.0.19041.1889","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016616. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016616","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34301,CVE-2022-34302,CVE-2022-34303,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34712,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797,CVE-2022-35820","Aug 11, 2022 23:02:55 UTC","Aug 11, 2022 23:02:55 UTC","MSKB #5016616,MSFT #MS22-5016616,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0319,IAVA #2022-A-0320"
"163951","KB5016616: Windows 10 Version 20H2 / 21H1 / 21H2 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.54.126","445","a4:4c:c8:4e:16:f0","arscaala5cqpkpl.usda.net","usda.net\ARSCAALA5CQPKPL","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016616

  - C:\WINDOWS\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.19041.1826
    Should be      : 10.0.19041.1889","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016616. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016616","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34301,CVE-2022-34302,CVE-2022-34303,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34712,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797,CVE-2022-35820","Aug 25, 2022 23:02:11 UTC","Aug 25, 2022 23:02:11 UTC","MSKB #5016616,MSFT #MS22-5016616,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0319,IAVA #2022-A-0320"
"163951","KB5016616: Windows 10 Version 20H2 / 21H1 / 21H2 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.72.220","445","50:9a:4c:29:0f:69","arsidabd4tnwz01.usda.net","usda.net\ARSIDABD4TNWZ01","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016616

  - C:\WINDOWS\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.19041.1826
    Should be      : 10.0.19041.1889","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016616. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016616","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34301,CVE-2022-34302,CVE-2022-34303,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34712,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797,CVE-2022-35820","Aug 16, 2022 23:04:24 UTC","Aug 30, 2022 23:03:27 UTC","MSKB #5016616,MSFT #MS22-5016616,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0319,IAVA #2022-A-0320"
